"season","player","team","age","position","games","games_started","targets","catches","yards","tds","fumbles"
2019,"Clive Walford","MIA",28,"TE/te",7,3,8,4,57,0,0
2019,"DeAndrew White","CAR",28,"WR",10,0,9,4,51,0,0
2019,"Mike Boone","MIN",24,"RB/rb",16,2,4,3,17,0,0
2019,"Cody Core","NYG",25,"WR",16,0,5,3,28,0,0
2019,"Geremy Davis","LAC",27,"WR/wr",7,1,3,3,38,0,0
2019,"Robert Foster","BUF",25,"WR/wr",13,2,18,3,64,0,0
2019,"Devin Funchess","IND",25,"WR/wr",1,1,5,3,32,0,0
2019,"Jon Hilliman","NYG",24,"RB/rb",3,1,4,3,1,0,2
2019,"Johnny Holton","PIT",28,"WR/wr",16,3,15,3,21,0,0
2019,"TJ Jones","NYG",27,"WR",3,0,4,3,38,1,3
2019,"Lance Kendricks","LAC",31,"TE/te",12,1,7,3,50,0,0
2019,"Chris Lacy","DET",23,"WR/wr",7,2,10,3,60,0,0
2019,"Marqise Lee","JAX",28,"WR/wr",6,1,4,3,18,0,0
2019,"Chris Moore","BAL",26,"WR/wr",14,1,5,3,21,0,0
2019,"Stanley Morgan","CIN",23,"WR",11,0,10,3,18,0,0
2019,"Josh Oliver","JAX",22,"TE/te",4,1,6,3,15,0,0
2019,"Devine Ozigbo","JAX",23,"RB",10,0,5,3,23,0,0
2019,"Andre Roberts","BUF",31,"WR",13,0,7,3,20,0,1
2019,"Russell Shepard","NYG",29,"WR",3,0,8,3,25,0,0
2019,"Benny Snell","PIT",21,"RB/rb",13,2,4,3,23,0,1
2019,"Derek Watt","LAC",27,"FB/fb",16,2,5,3,32,0,0
2019,"Bobo Wilson","TAM",24,"WR/wr",6,1,11,3,35,0,3
2019,"Jeff Wilson","SFO",24,"RB",10,0,5,3,34,1,0
2019,"Deon Yelder","KAN",24,"TE/te",9,1,4,3,50,0,0
2019,"Olamide Zaccheaus","ATL",22,"WR",10,0,5,3,115,1,0
2019,"Alex Armah","CAR",25,"FB/fb/RB",16,1,2,2,6,0,0
2019,"Chad Beebe","MIN",25,"WR",3,0,2,2,70,0,3
2019,"Josh Bellamy","NYJ",30,"WR",7,0,3,2,20,0,0
2019,"Nick Bellore","SEA",30,"FB/fb",14,1,2,2,23,1,0
2019,"CJ Board","JAX",26,"WR",4,0,4,2,31,0,0
2019,"Fred Brown","DEN",26,"WR/wr",13,1,3,2,21,0,1
2019,"Malcolm Brown","LAR",26,"RB/rb",14,1,6,2,16,0,0
2019,"Pharaoh Brown","CLE",25,"TE/te",9,6,3,2,27,0,0
2019,"Deontay Burnett","PHI",22,"WR/wr",1,1,4,2,48,0,0
2019,"Cethan Carter","CIN",24,"TE",15,0,3,2,13,1,0
2019,"Robert Davis","2TM",24,"",6,3,5,2,17,0,0
2019,"Ashton Dulin","IND",22,"WR",13,0,2,2,17,0,0
2019,"Tyler Ervin","2TM",26,"",10,0,4,2,11,0,2
2019,"Rico Gafford","OAK",23,"WR/wr",4,1,2,2,66,1,0
2019,"Wes Hills","DET",24,"RB/rb",1,1,2,2,1,0,0
2019,"Alexander Hollins","MIN",23,"WR/wr",5,1,4,2,46,0,0
2019,"Cody Hollister","TEN",26,"WR",5,0,2,2,13,0,0
2019,"Tanner Hudson","TAM",25,"TE/te",9,1,5,2,26,0,0
2019,"Ishmael Hyman","TAM",24,"WR/wr",2,1,4,2,34,0,0
2019,"Darius Jennings","TEN",27,"WR",8,0,5,2,17,0,0
2019,"TJ Logan","TAM",25,"RB",12,0,3,2,13,0,0
2019,"Steven Mitchell","HOU",25,"WR/wr",3,1,6,2,37,0,0
2019,"Jason Moore","LAC",24,"WR",10,0,5,2,43,0,0
2019,"Isaac Nauta","DET",22,"TE",6,0,3,2,13,0,0
2019,"Roosevelt Nix","PIT",27,"FB",3,0,3,2,4,0,0
2019,"Gunner Olszewski","NWE",23,"WR",8,0,4,2,34,0,1
2019,"Elijhaa Penny","NYG",26,"RB/rb",16,1,4,2,9,0,0
2019,"Troymaine Pope","LAC",26,"RB",14,0,3,2,14,1,1
2019,"Eric Saubert","CHI",25,"TE",2,0,3,2,21,0,0
2019,"DaMari Scott","NYG",24,"WR/wr",5,2,3,2,22,0,0
2019,"Anthony Sherman","KAN",31,"FB",16,0,3,2,22,0,0
2019,"Scott Simonson","NYG",27,"TE/te",5,1,2,2,11,0,0
2019,"Cam Sims","WAS",23,"WR/wr",7,1,3,2,27,0,0
2019,"Mike Thomas","LAR",25,"WR",16,0,5,2,14,0,0
2019,"Levine Toilolo","SFO",28,"TE",13,0,2,2,10,0,0
2019,"Michael Walker","JAX",23,"WR",7,0,3,2,15,0,2
2019,"Trevon Wesco","NYJ",24,"TE/te",16,1,3,2,47,0,0
2019,"Zach Zenner","3TM",28,"",5,0,3,2,19,0,0
2019,"Jamal Agnew","DET",24,"CB",13,0,2,1,-2,0,1
2019,"Javorius Allen","NYG",28,"RB",10,0,2,1,9,0,0
2019,"Antony Auclair","TAM",26,"TE/te",8,5,3,1,11,0,0
2019,"David Blough","DET",24,"QB/qb",5,5,1,1,19,1,1
2019,"Garrett Bradbury","MIN",24,"C",16,16,1,1,-4,0,0
2019,"Jacoby Brissett","IND",27,"QB",15,15,1,1,2,0,7
2019,"Ventell Bryant","DAL",23,"WR",12,0,1,1,15,1,0
2019,"Kevin Byard","TEN",26,"FS/S/s",16,16,1,1,11,0,0
2019,"Austin Carr","NOR",26,"WR/wr",6,3,4,1,9,0,0
2019,"Sean Culkin","LAC",26,"TE/te",4,2,2,1,12,0,0
2019,"Andy Dalton","CIN",32,"QB",13,13,1,1,-4,0,8
2019,"Darrell Daniels","ARI",25,"TE",11,0,3,1,4,0,0
2019,"Cody Davis","JAX",30,"S",16,0,1,1,7,0,0
2019,"Rashard Davis","TEN",25,"WR",1,0,1,1,16,0,0
2019,"Dion Dawkins","BUF",25,"T",16,16,1,1,1,1,0
2019,"Michael Deiter","MIA",23,"G",16,15,1,1,0,0,0
2019,"Jeff Driskel","DET",26,"QB/qb",3,3,1,1,6,0,1
2019,"Quincy Enunwa","NYJ",27,"WR/wr",1,1,3,1,-4,0,1
2019,"Zach Gentry","PIT",23,"TE",4,0,1,1,4,0,0
2019,"Cyril Grayson","TAM",26,"WR",2,0,1,1,3,0,0
2019,"Xavier Grimble","PIT",27,"TE/te",3,1,3,1,3,0,0
2019,"Dwayne Harris","OAK",32,"WR",3,0,1,1,7,0,0
2019,"Chris Herndon","NYJ",23,"TE",1,0,2,1,7,0,0
2019,"Krishawn Hogan","NOR",24,"WR",8,0,1,1,4,0,0
2019,"Jakob Johnson","NWE",25,"FB/fb",4,3,2,1,5,0,0
2019,"Charles Jones","JAX",23,"TE",4,0,1,1,5,0,0
2019,"Taiwan Jones","HOU",31,"RB",11,0,1,1,9,0,0
2019,"Dennis Kelly","TEN",29,"T/t",15,4,1,1,1,1,0
2019,"Ben Koyack","JAX",26,"TE/te",11,6,3,1,9,0,0
2019,"Chris Manhertz","CAR",27,"TE/te",15,6,1,1,11,0,0
2019,"Codey McElroy","TAM",27,"WR",1,0,1,1,30,0,0
2019,"Kaleb McGary","ATL",24,"T",16,16,1,1,-3,0,0
2019,"Qadree Ollison","ATL",23,"RB",8,0,2,1,7,0,1
2019,"Ricky Ortiz","NOR",25,"FB",1,0,1,1,8,0,0
2019,"Paul Perkins","DET",25,"RB",4,0,1,1,9,0,0
2019,"Senorise Perry","BUF",28,"RB",11,0,1,1,1,0,0
2019,"David Quessenberry","TEN",29,"OL",4,0,1,1,1,1,0
2019,"Elandon Roberts","NWE",25,"LB/lb",16,3,1,1,38,1,0
2019,"Ty Sambrailo","ATL",27,"T",13,0,1,1,35,1,0
2019,"Jason Sanders","MIA",24,"K",16,0,1,1,1,1,0
2019,"Bo Scarbrough","DET",23,"RB/rb",6,5,4,1,5,0,1
2019,"Dalton Schultz","DAL",23,"TE",16,0,2,1,6,0,0
2019,"Jaleel Scott","BAL",24,"WR",3,0,3,1,6,0,0
2019,"Nick Scott","LAR",24,"S",16,0,1,1,23,0,0
2019,"Darrius Shepherd","GNB",24,"WR",6,0,2,1,1,0,1
2019,"Jeff Smith","NYJ",22,"WR",1,0,2,1,12,0,0
2019,"Keith Smith","ATL",27,"FB/fb/LB",16,5,3,1,13,0,0
2019,"Tyrone Swoopes","SEA",25,"TE/te",5,2,1,1,5,0,0
2019,"Wyatt Teller","CLE",25,"G",15,9,1,1,-5,0,0
2019,"DeAnthony Thomas","2TM",26,"",14,0,2,1,6,0,3
2019,"Jordan Thomas","HOU",23,"TE/te",5,2,3,1,8,0,0
2019,"Eric Tomlinson","3TM",27,"",8,3,1,1,1,0,0
2019,"John Ursua","SEA",25,"WR",3,0,1,1,11,0,0
2019,"Vita Vea","TAM",24,"DL/DT/dt",16,16,1,1,1,1,0
2019,"Dwayne Washington","NOR",25,"RB",16,0,1,1,6,0,0
2019,"Deshaun Watson","HOU",24,"QB",15,15,1,1,6,1,10
2019,"Kerrith Whyte","PIT",23,"RB",6,0,1,1,9,0,0
2019,"Christian Wilkins","MIA",24,"DT",16,14,1,1,1,1,1
2018,"Michael Thomas","NOR",25,"WR",16,16,147,125,1405,9,2
2018,"Zach Ertz","PHI",28,"TE",16,16,156,116,1163,8,1
2018,"DeAndre Hopkins","HOU",26,"WR",16,16,163,115,1572,11,2
2018,"Julio Jones","ATL",29,"WR",16,16,170,113,1677,8,2
2018,"Adam Thielen","MIN",28,"WR",16,16,153,113,1373,9,1
2018,"Davante Adams","GNB",26,"WR",15,15,169,111,1386,13,0
2018,"JuJu Smith-Schuster","PIT",22,"WR",16,13,166,111,1426,7,1
2018,"Christian McCaffrey","CAR",22,"RB",16,16,124,107,867,6,4
2018,"Antonio Brown","PIT",30,"WR",15,15,168,104,1297,15,0
2018,"Travis Kelce","KAN",29,"TE",16,16,150,103,1336,10,2
2018,"Stefon Diggs","MIN",25,"WR",15,14,149,102,1021,9,0
2018,"Keenan Allen","LAC",26,"WR",16,14,136,97,1196,6,3
2018,"Saquon Barkley","NYG",21,"RB",16,16,121,91,721,4,0
2018,"George Kittle","SFO",25,"TE",16,16,136,88,1377,5,0
2018,"Tyreek Hill","KAN",24,"WR",16,16,137,87,1479,12,0
2018,"James White","NWE",26,"/RB",16,3,123,87,751,7,0
2018,"Mike Evans","TAM",25,"WR",16,16,138,86,1524,8,2
2018,"Robert Woods","LAR",26,"WR",16,16,130,86,1219,6,0
2018,"Alvin Kamara","NOR",23,"RB",15,13,105,81,709,4,1
2018,"Jarvis Landry","CLE",26,"WR",16,14,149,81,976,4,1
2018,"Brandin Cooks","LAR",25,"WR",16,16,117,80,1204,5,1
2018,"Odell Beckham","NYG",26,"WR",12,12,124,77,1052,6,2
2018,"Ezekiel Elliott","DAL",23,"RB",15,15,95,77,567,3,6
2018,"Tyler Boyd","CIN",24,"WR",14,14,108,76,1028,7,0
2018,"TY Hilton","IND",29,"WR",14,14,120,76,1270,6,0
2018,"Adam Humphries","TAM",25,"WR",16,10,105,76,816,5,2
2018,"Amari Cooper","2TM",24,"",15,15,107,75,1005,7,2
2018,"Julian Edelman","NWE",32,"WR",12,12,108,74,850,6,1
2018,"Golden Tate","2TM",30,"",15,8,113,74,795,4,3
2018,"Tarik Cohen","CHI",23,"RB/WR",16,7,91,71,725,5,7
2018,"Austin Hooper","ATL",24,"TE/te",16,7,88,71,660,4,0
2018,"Emmanuel Sanders","DEN",31,"WR",12,12,98,71,868,4,1
2018,"Kenny Golladay","DET",25,"WR",15,13,119,70,1063,5,1
2018,"Larry Fitzgerald","ARI",35,"WR",16,16,112,69,734,6,0
2018,"Jared Cook","OAK",31,"TE",16,14,101,68,896,6,0
2018,"Jalen Richard","OAK",25,"/RB",16,1,81,68,607,0,3
2018,"Taylor Gabriel","CHI",27,"WR",16,11,93,67,688,2,1
2018,"Eric Ebron","IND",25,"TE/WR",16,8,110,66,750,13,1
2018,"Mohamed Sanu","ATL",29,"WR",16,16,94,66,838,4,2
2018,"Sterling Shepard","NYG",25,"WR",16,16,107,66,872,4,1
2018,"Dede Westbrook","JAX",25,"WR/wr",16,9,101,66,717,5,3
2018,"Cole Beasley","DAL",29,"/WR",16,4,87,65,672,3,0
2018,"Corey Davis","TEN",23,"WR",16,16,112,65,891,4,1
2018,"Alshon Jeffery","PHI",28,"WR",13,13,92,65,843,6,1
2018,"Nelson Agholor","PHI",25,"WR",16,16,97,64,736,4,1
2018,"Calvin Ridley","ATL",24,"WR/wr",16,5,92,64,821,10,2
2018,"Kyle Rudolph","MIN",29,"TE",16,16,82,64,634,4,0
2018,"Nyheim Hines","IND",22,"/RB",16,4,81,63,425,2,1
2018,"Jordy Nelson","OAK",33,"WR",15,14,88,63,739,3,1
2018,"Willie Snead","BAL",26,"WR/wr",16,10,95,62,651,1,0
2018,"Theo Riddick","DET",27,"/RB/WR",14,3,74,61,384,0,0
2018,"Danny Amendola","MIA",33,"WR",15,15,79,59,575,1,2
2018,"Chris Godwin","TAM",22,"WR/wr",16,5,95,59,842,7,4
2018,"Todd Gurley","LAR",24,"RB",14,14,81,59,580,4,1
2018,"Dion Lewis","TEN",28,"RB/rb",16,7,67,59,400,1,1
2018,"Demaryius Thomas","2TM",31,"",15,15,89,59,677,5,0
2018,"Tyler Lockett","SEA",26,"WR",16,14,70,57,965,10,2
2018,"Zay Jones","BUF",23,"WR",16,15,102,56,652,7,1
2018,"David Njoku","CLE",22,"TE",16,14,88,56,639,4,0
2018,"James Conner","PIT",23,"RB",13,12,71,55,497,1,4
2018,"Jimmy Graham","GNB",32,"TE",16,12,89,55,636,2,0
2018,"DJ Moore","CAR",21,"WR",16,10,82,55,788,2,4
2018,"Allen Robinson","CHI",25,"WR",13,12,94,55,754,4,1
2018,"TJ Yeldon","JAX",25,"RB/rb",14,5,78,55,487,4,1
2018,"Trey Burton","CHI",27,"TE",16,16,76,54,569,6,1
2018,"Michael Crabtree","BAL",31,"WR",16,16,100,54,607,3,0
2018,"Jordan Reed","WAS",28,"TE/WR",13,8,84,54,558,2,1
2018,"Kenyan Drake","MIA",24,"RB/rb",16,7,73,53,477,5,2
2018,"Chester Rogers","IND",24,"WR",16,10,72,53,485,2,1
2018,"Robby Anderson","NYJ",25,"WR",14,9,94,50,752,6,2
2018,"Doug Baldwin","SEA",30,"WR",13,13,73,50,618,5,0
2018,"Melvin Gordon","LAC",25,"RB",12,12,66,50,490,4,1
2018,"David Johnson","ARI",27,"RB",16,16,76,50,446,3,3
2018,"Vance McDonald","PIT",28,"TE",15,14,72,50,610,4,2
2018,"Donte Moncrief","JAX",25,"WR",16,14,89,48,668,3,1
2018,"Rob Gronkowski","NWE",29,"TE",13,11,72,47,682,3,1
2018,"Duke Johnson","CLE",25,"/RB",16,2,62,47,429,3,1
2018,"AJ Green","CIN",30,"WR",9,9,77,46,694,6,2
2018,"Evan Engram","NYG",24,"TE",11,8,64,45,577,3,0
2018,"Seth Roberts","OAK",27,"WR",15,7,64,45,494,2,0
2018,"Josh Doctson","WAS",26,"WR",15,12,78,44,532,2,0
2018,"Devin Funchess","CAR",24,"WR",14,12,79,44,549,4,0
2018,"Antonio Callaway","CLE",21,"WR",16,11,79,43,586,5,1
2018,"Christian Kirk","ARI",22,"WR",12,7,68,43,590,3,0
2018,"Joe Mixon","CIN",22,"B/RB",14,13,55,43,296,1,0
2018,"CJ Uzomah","CIN",25,"TE",16,15,64,43,439,3,0
2018,"Mike Williams","LAC",24,"WR/wr",16,5,66,43,664,10,0
2018,"Jarius Wright","CAR",29,"FB/WR/wr",16,6,59,43,447,1,3
2018,"Kendrick Bourne","SFO",23,"WR/wr",16,8,66,42,487,4,1
2018,"John Brown","BAL",28,"WR",16,15,97,42,715,5,0
2018,"Courtland Sutton","DEN",23,"WR/wr",16,9,84,42,704,4,0
2018,"Josh Gordon","2TM",27,"",12,12,71,41,737,4,0
2018,"DeSean Jackson","TAM",32,"WR",12,10,74,41,774,4,0
2018,"Chris Thompson","WAS",28,"RB",10,0,55,41,268,1,1
2018,"Tyrell Williams","LAC",26,"WR",16,10,65,41,653,5,2
2018,"Dalvin Cook","MIN",23,"RB",11,10,49,40,305,2,2
2018,"Cooper Kupp","LAR",25,"WR",8,8,55,40,566,6,0
2018,"Sammy Watkins","KAN",25,"WR",10,9,55,40,519,3,1
2018,"Austin Ekeler","LAC",23,"/RB",14,3,53,39,404,3,1
2018,"Chris Herndon","NYJ",22,"TE",16,12,56,39,502,4,2
2018,"Rashard Higgins","CLE",24,"/WR",13,1,53,39,572,4,2
2018,"Curtis Samuel","CAR",22,"WR",13,8,65,39,494,5,1
2018,"Devontae Booker","DEN",26,"RB",16,0,51,38,275,0,1
2018,"Randall Cobb","GNB",28,"WR/wr",9,6,61,38,383,2,2
2018,"Keelan Cole","JAX",25,"WR",16,11,70,38,491,1,2
2018,"Quincy Enunwa","NYJ",26,"WR",11,10,68,38,449,1,2
2018,"Jacquizz Rodgers","TAM",28,"RB",16,0,45,38,304,0,1
2018,"Marquez Valdes-Scantling","GNB",24,"WR",16,10,73,38,581,2,0
2018,"Jermaine Kearse","NYJ",28,"/WR",14,9,76,37,371,1,0
2018,"Kenny Stills","MIA",26,"WR",15,15,64,37,553,6,1
2018,"Taywan Taylor","TEN",23,"WR/wr",13,5,56,37,466,1,1
2018,"Ryan Switzer","PIT",24,"/WR",16,1,44,36,253,1,2
2018,"Ian Thomas","CAR",22,"TE/te",16,6,49,36,333,2,0
2018,"Javorius Allen","BAL",27,"RB",14,0,43,35,196,2,1
2018,"Giovani Bernard","CIN",27,"/RB",12,4,48,35,218,0,0
2018,"Ryan Grant","IND",28,"WR",14,10,52,35,334,1,0
2018,"Chris Hogan","NWE",31,"WR/wr",16,7,55,35,532,3,0
2018,"Marvin Jones","DET",28,"WR",9,9,62,35,508,5,0
2018,"Phillip Lindsay","DEN",24,"RB",15,8,47,35,241,1,0
2018,"Laquon Treadwell","MIN",23,"WR",15,7,53,35,302,1,0
2018,"Ben Watson","NOR",38,"/TE",16,4,46,35,400,2,0
2018,"Mark Andrews","BAL",22,"/TE",16,3,50,34,552,3,0
2018,"Mike Davis","SEA",25,"/RB",15,2,42,34,214,1,0
2018,"OJ Howard","TAM",24,"TE",10,8,48,34,565,5,0
2018,"LeSean McCoy","BUF",30,"RB",14,13,46,34,238,0,0
2018,"Ricky Seals-Jones","ARI",23,"TE/te",15,5,69,34,343,1,0
2018,"Gerald Everett","LAR",24,"TE",16,0,50,33,320,3,0
2018,"Michael Gallup","DAL",22,"WR",16,8,68,33,507,2,0
2018,"Dallas Goedert","PHI",23,"TE",16,8,44,33,334,4,0
2018,"Anthony Miller","CHI",24,"/WR",15,4,54,33,423,7,1
2018,"Tevin Coleman","ATL",25,"RB",16,14,44,32,276,5,2
2018,"Chris Conley","KAN",26,"WR",16,13,52,32,334,5,2
2018,"Phillip Dorsett","NWE",25,"/WR",16,2,42,32,290,3,0
2018,"Will Fuller","HOU",24,"WR",7,7,45,32,503,4,0
2018,"Kerryon Johnson","DET",21,"RB/rb/WR",10,7,39,32,213,1,1
2018,"Bruce Ellington","2TM",27,"",7,3,42,31,224,1,1
2018,"Jeff Heuerman","DEN",26,"TE",11,10,48,31,281,2,0
2018,"Cameron Brate","TAM",27,"/TE",16,2,49,30,289,6,1
2018,"DaeSean Hamilton","DEN",23,"WR/wr",14,5,45,30,243,2,0
2018,"Jesse James","PIT",24,"TE/te",16,7,39,30,423,2,0
2018,"Kyle Juszczyk","SFO",27,"FB/RB",16,14,41,30,324,1,2
2018,"Jamison Crowder","WAS",25,"WR",9,7,49,29,388,2,0
2018,"Josh Reynolds","LAR",23,"WR/wr",16,8,53,29,402,5,0
2018,"Nick Vannett","SEA",25,"TE",15,9,43,29,269,3,1
2018,"Keke Coutee","HOU",21,"/WR",6,2,41,28,287,1,0
2018,"Antonio Gates","LAC",38,"/TE",16,1,45,28,333,2,1
2018,"Maurice Harris","WAS",26,"WR",12,7,47,28,304,0,1
2018,"Dontrelle Inman","IND",29,"/WR",9,4,39,28,304,3,0
2018,"Wendell Smallwood","PHI",24,"RB",16,6,35,28,230,2,2
2018,"TreQuan Smith","NOR",22,"WR",15,7,44,28,427,5,0
2018,"Matt Breida","SFO",23,"RB",14,13,31,27,261,2,1
2018,"Robert Foster","BUF",24,"/WR",13,3,44,27,541,3,0
2018,"Blake Jarwin","DAL",24,"/TE",16,4,36,27,307,3,0
2018,"Greg Olsen","CAR",33,"TE",9,9,38,27,291,4,0
2018,"Zach Pascal","IND",24,"/WR",16,4,46,27,268,2,0
2018,"Dante Pettis","SFO",23,"WR/wr",12,7,45,27,467,5,2
2018,"Ito Smith","ATL",23,"RB",14,0,32,27,152,0,1
2018,"Jamaal Williams","GNB",23,"RB/rb",16,8,41,27,210,0,0
2018,"Jack Doyle","IND",28,"TE/te",6,6,33,26,245,2,1
2018,"Kareem Hunt","KAN",23,"RB",11,11,35,26,378,7,0
2018,"Aaron Jones","GNB",24,"RB",12,8,35,26,206,1,1
2018,"David Moore","SEA",23,"WR",16,7,53,26,445,5,2
2018,"Jaylen Samuels","PIT",22,"/RB",14,3,29,26,199,3,1
2018,"Tajae Sharpe","TEN",24,"WR",16,13,47,26,316,2,0
2018,"Geoff Swaim","DAL",25,"TE",9,9,32,26,242,1,0
2018,"Trent Taylor","SFO",24,"WR",14,0,41,26,215,1,1
2018,"Albert Wilson","MIA",26,"/WR",7,3,35,26,391,4,0
2018,"Kelvin Benjamin","2TM",27,"",15,10,67,25,380,1,0
2018,"Vernon Davis","WAS",34,"TE/te/WR",14,8,36,25,367,2,0
2018,"Rhett Ellison","NYG",30,"TE",14,12,34,25,272,1,0
2018,"Lamar Miller","HOU",27,"RB",14,14,35,25,163,1,1
2018,"Ty Montgomery","2TM",25,"",13,0,40,25,235,0,2
2018,"Pierre Garcon","SFO",32,"WR",8,8,46,24,286,1,0
2018,"Ryan Griffin","HOU",28,"TE",14,11,43,24,305,0,0
2018,"Tyler Higbee","LAR",25,"TE",16,16,34,24,292,2,1
2018,"Matt LaCosse","DEN",26,"TE/te",15,5,37,24,250,1,0
2018,"James OShaughnessy","JAX",26,"TE",14,9,38,24,214,0,0
2018,"DeVante Parker","MIA",25,"WR",11,7,47,24,309,1,0
2018,"Nick Boyle","BAL",25,"TE",16,13,37,23,213,0,0
2018,"Marquise Goodwin","SFO",28,"WR",11,8,43,23,395,4,1
2018,"Tim Patrick","DEN",25,"/WR",16,4,41,23,315,1,2
2018,"Damien Williams","KAN",26,"/RB",16,3,24,23,160,2,1
2018,"DeAndre Carter","2TM",25,"",14,4,25,22,216,0,5
2018,"Corey Clement","PHI",24,"RB",11,0,25,22,192,0,4
2018,"Jason Croom","BUF",24,"/TE",15,3,35,22,259,1,2
2018,"Leonard Fournette","JAX",23,"RB",8,8,26,22,185,1,0
2018,"Mike Gesicki","MIA",23,"TE/te",16,7,32,22,202,0,1
2018,"Latavius Murray","MIN",28,"RB/rb",16,6,26,22,141,0,0
2018,"Demarcus Robinson","KAN",24,"WR/wr",16,5,33,22,288,4,0
2018,"Charles Clay","BUF",29,"TE/WR",13,12,36,21,184,0,1
2018,"Isaiah Crowell","NYJ",25,"RB/rb",13,6,28,21,152,0,0
2018,"Jakeem Grant","MIA",26,"/WR",10,2,34,21,268,2,0
2018,"Mark Ingram","NOR",29,"RB/rb",12,6,27,21,170,1,3
2018,"Cordarrelle Patterson","NWE",27,"RB/WR/wr",15,5,28,21,247,3,1
2018,"John Ross","CIN",24,"WR/wr",13,10,58,21,210,7,0
2018,"Equanimeous St Brown","GNB",22,"WR",12,7,36,21,328,0,0
2018,"Levine Toilolo","DET",27,"TE",16,10,24,21,263,1,0
2018,"Geronimo Allison","GNB",24,"/WR",5,4,30,20,303,2,1
2018,"Peyton Barber","TAM",24,"RB",16,16,29,20,92,1,1
2018,"Alfred Blue","HOU",27,"/RB",16,2,27,20,154,0,0
2018,"Chris Carson","SEA",24,"RB",14,14,24,20,163,0,3
2018,"Nick Chubb","CLE",23,"RB",16,9,29,20,149,2,0
2018,"Chase Edmonds","ARI",22,"RB",16,0,23,20,103,0,1
2018,"Alex Erickson","CIN",26,"WR",16,6,29,20,167,0,1
2018,"Jordan Howard","CHI",24,"RB",16,15,26,20,145,0,2
2018,"Allen Hurns","DAL",27,"WR/wr",16,7,35,20,295,2,1
2018,"Jordan Matthews","PHI",26,"/WR",14,3,28,20,300,2,0
2018,"Adrian Peterson","WAS",33,"RB",16,16,26,20,208,1,3
2018,"Paul Richardson","WAS",26,"/WR",7,4,35,20,262,2,0
2018,"Jonnu Smith","TEN",23,"TE",13,12,30,20,258,3,1
2018,"Jordan Thomas","HOU",22,"TE",16,10,27,20,215,4,0
2018,"Spencer Ware","KAN",27,"/RB",13,2,23,20,224,0,0
2018,"Martavis Bryant","OAK",27,"/WR",8,2,27,19,266,0,1
2018,"Anthony Firkser","TEN",23,"TE",12,0,20,19,225,1,0
2018,"Virgil Green","LAC",30,"TE",16,16,27,19,210,1,0
2018,"TJ Jones","DET",26,"/WR",15,3,26,19,190,2,0
2018,"Lance Kendricks","GNB",30,"/TE",16,3,25,19,170,1,0
2018,"Elijah McGuire","NYJ",24,"/RB",8,3,31,19,193,1,2
2018,"Chris Moore","BAL",25,"WR",16,0,25,19,196,1,0
2018,"Trent Sherfield","ARI",22,"/WR",13,2,28,19,210,1,0
2018,"Doug Martin","OAK",29,"RB",16,9,24,18,116,0,3
2018,"Isaiah McKenzie","2TM",23,"",8,1,30,18,179,0,2
2018,"Jordan Akins","HOU",26,"TE/te",16,6,25,17,225,0,0
2018,"Trenton Cannon","NYJ",24,"RB",16,0,25,17,144,0,0
2018,"Ted Ginn","NOR",33,"/WR",5,3,30,17,209,2,1
2018,"Marlon Mack","IND",22,"RB",12,10,26,17,103,1,2
2018,"Aldrick Robinson","MIN",30,"WR",14,0,35,17,231,5,0
2018,"Torrey Smith","CAR",29,"WR/wr",11,6,31,17,190,2,0
2018,"Deonte Thompson","2TM",29,"",13,6,30,17,161,0,0
2018,"Chad Williams","ARI",24,"WR",10,7,46,17,171,1,0
2018,"Kapri Bibbs","2TM",25,"",12,0,23,16,115,1,1
2018,"Bennie Fowler","NYG",27,"WR/wr",10,5,27,16,199,1,1
2018,"Josh Hill","NOR",28,"TE",16,11,24,16,185,1,0
2018,"Breshad Perriman","CLE",25,"/WR",10,2,25,16,340,2,0
2018,"Terrelle Pryor","2TM",29,"",8,1,30,16,252,2,0
2018,"James Washington","PIT",22,"WR/wr",14,6,38,16,217,1,0
2018,"Jordan Wilkins","IND",24,"/RB",16,3,17,16,85,0,2
2018,"Maxx Williams","BAL",24,"TE/te",13,6,17,16,143,1,0
2018,"Marcell Ateman","OAK",24,"WR/wr",7,6,31,15,154,1,0
2018,"Alex Collins","BAL",24,"RB",10,10,21,15,105,1,3
2018,"Tyler Eifert","CIN",28,"/TE",4,2,19,15,179,1,0
2018,"Derrick Henry","TEN",24,"RB",16,12,18,15,99,0,1
2018,"Justin Jackson","LAC",23,"/RB",13,1,19,15,135,0,0
2018,"Marshawn Lynch","OAK",32,"RB/rb",6,6,20,15,84,0,0
2018,"Darren Sproles","PHI",35,"/RB",6,2,23,15,160,2,0
2018,"Luke Stocker","TEN",30,"TE",16,11,21,15,165,2,0
2018,"Josh Bellamy","CHI",29,"/WR",16,2,25,14,117,1,0
2018,"Jaron Brown","SEA",28,"/WR",16,2,19,14,166,5,0
2018,"Rex Burkhead","NWE",28,"/RB/WR",8,4,20,14,131,1,2
2018,"DJ Chark","JAX",22,"WR",11,0,32,14,174,0,1
2018,"Royce Freeman","DEN",22,"RB/rb",14,8,20,14,72,0,1
2018,"Wayne Gallman","NYG",24,"/RB",15,2,22,14,89,0,2
2018,"Justin Hardy","ATL",27,"WR",16,0,22,14,133,2,1
